Invoice Date,Invoice Number,Sku,Asin,Item Description,Quantity,Invoice Amount,Transaction Type,Ship To City,transaction_type,revenue_calc,shipping_loss_calc,units_sold_calc,needs_estimation,month_tag
2025-08-01,BOM5-1016,GP10KIT_KIT2,B0FBS5Q11T,yantralay 61 in 1 Action Camera Accessories Kit Compatible with Go Pro Hero 13 12 11 10 9  Action 5 4 3  Action  Insta 360 X5 X4 X3   All Other Action,1,1648.03,Shipment,BENGALURU,Shipment,1648.03,0.0,1,False,
2025-08-01,BOM7-1089,GP10_RS4MINI_STARTRC,B0DZZFNDHP,yantralay Portable Carrying Storage Case for DJ I Ronin RS4Mini Gimbal EVA Handbag Travel Handheld Shoulder Bag  RS4MINI,1,2618.03,Shipment,MUMBAI,Shipment,2618.03,0.0,1,False,
2025-08-02,BOM7-1101,PS5_CC1_BLACK,B0BRJM4R9Q,nan,1,0.0,Cancel,BENGALURU,Cancel,0.0,0.0,0,False,
2025-08-02,BOM5-1023,LGONEX4,B0F7RT4HGJ,yantralay 2Pcs Lens Guard for Insta 360 X4   Scratch Resistant Protective Lens Cover   High Transparency Optical Coated Cap   Insta 360 X4 Camera Acce,1,775.03,Shipment,HYDERABAD,Shipment,775.03,0.0,1,False,
2025-08-01,BOM5-1018,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,610.13,Shipment,NAVI MUMBAI,Shipment,610.13,0.0,1,False,
2025-08-02,BOM5-1022,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,SURAT,Shipment,1308.53,0.0,1,False,
2025-08-02,BOM7-1102,GP10_DJIFLIP_STARTRC,B0F83B4HX3,yantralay x Start rc Pu Material Carrying Case for DJ I Flip Fly More Combo   Waterproof Travel Bag for RC2 RC N3 Remote  Batteries  Charging Hub  65W,1,1842.03,Shipment,GUDIVADA KRISHNA DISTRICT,Shipment,1842.03,0.0,1,False,
2025-08-02,BOM5-1024,ACCHARGERGP13_3_AMG,B0DZJVT4TX,Yantralay 3 Channel Battery Charger for GoPro Hero 13 Black   Fast Charging Hub  Fully Compatible with Original GoPro Hero 13 Batteries  Portable GoPr,1,1357.03,Shipment,BENGALURU,Shipment,1357.03,0.0,1,False,
2025-08-02,PNQ3-423,GP10_RS4_STARTRC,B0DB1TQPH3,yantralay Portable Carrying Storage Case for DJ I Ronin RS4   RS4 Pro Gimbal EVA Handbag Travel Handheld Shoulder Bag  Grey,1,2763.53,Shipment,MANGALURU,Shipment,2763.53,0.0,1,False,
2025-08-01,PNQ3-421,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,Pune,Shipment,833.23,0.0,1,False,
2025-08-01,BOM5-1017,GP46-M_GP46-S_GP25_150CMS,B0F99WWGGT,yantralay Motorcycle Handlebar Clamp Kit with Dual Clamp Mounts   Invisible Selfie Stick for Insta 360 X4 X3 X2 One RS GO 3   Bike Action Camera Mount,1,4386.0,Shipment,BILIMORA,Shipment,4386.0,0.0,1,False,
2025-08-02,BOM7-1105,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,New Delhi,Shipment,2375.53,0.0,1,False,
2025-08-02,BOM7-1104,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,MUMBAI,Shipment,2375.53,0.0,1,False,
2025-08-01,BOM7-1099,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,SHILLONG,Shipment,2375.53,0.0,1,False,
2025-08-01,IN-162,GP2KIT,B0F9WK57XQ,yantralay Phone Chest Mount Strap Harness for iPhone 16  Samsung  Xiaomi  Go Pro Hero 13 12 11 10 9 8 7  Action Cameras   DJ I Os mo   Mobile Holder B,1,532.53,Shipment,NOIDA,Shipment,532.53,0.0,1,False,
2025-08-01,IN-163,GP2KIT,B0F9WK57XQ,yantralay Phone Chest Mount Strap Harness for iPhone 16  Samsung  Xiaomi  Go Pro Hero 13 12 11 10 9 8 7  Action Cameras   DJ I Os mo   Mobile Holder B,1,532.53,Shipment,MANGALURU,Shipment,532.53,0.0,1,False,
2025-08-02,BOM5-1026,PS2_BLACK,B0BL1CYSW6,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,504.63,Shipment,NAVI MUMBAI,Shipment,504.63,0.0,1,False,
2025-08-02,PNQ3-422,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,PUNE,Shipment,833.23,0.0,1,False,
2025-08-02,BOM7-1108,PS_CDRACK-BLACK,B0DWXZ4PH8,nan,1,0.0,Cancel,MUMBAI,Cancel,0.0,0.0,0,False,
2025-08-02,BOM7-1106,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,NEW DELHI,Shipment,1308.53,0.0,1,False,
2025-08-02,BOM7-1107,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,Patiala,Shipment,1308.53,0.0,1,False,
2025-08-02,BOM7-1103,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,CHENNAI,Shipment,2375.53,0.0,1,False,
2025-08-02,PNQ3-424,GP10_DJIFLIP_STARTRC,B0F83B4HX3,yantralay x Start rc Pu Material Carrying Case for DJ I Flip Fly More Combo   Waterproof Travel Bag for RC2 RC N3 Remote  Batteries  Charging Hub  65W,1,1842.03,Shipment,AHMEDABAD,Shipment,1842.03,0.0,1,False,
2025-08-03,PNQ3-425,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,Pimpri Chinchwad,Shipment,920.53,0.0,1,False,
2025-08-02,BOM5-1027,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,GURUGRAM,Shipment,1308.53,0.0,1,False,
2025-08-03,BOM7-1115,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,BENGALURU,Shipment,2375.53,0.0,1,False,
2025-08-03,BOM5-1030,GP47-L_TLS,B0DJ9S3SY7,yantralay Camera Clamp Mount   360  Ball Joint Handlebar Holder for Go Pro Hero 13 12 11 10 9  Insta360 X4 X3 X2  ONE R RS  DJI Osmo Action 5 4 3   B,1,1842.03,Shipment,Nashik,Shipment,1842.03,0.0,1,False,
2025-08-02,BOM5-1028,GP47-L_TLS,B0DJ9S3SY7,yantralay Camera Clamp Mount   360  Ball Joint Handlebar Holder for Go Pro Hero 13 12 11 10 9  Insta360 X4 X3 X2  ONE R RS  DJI Osmo Action 5 4 3   B,1,1842.03,Shipment,TATTILLI,Shipment,1842.03,0.0,1,False,
2025-08-03,BOM5-1029,DA31,B0CGDMJ882,Yantralay DSLR Battery Pouch   Portable Waterproof Bag for lp e6 e8 e10 e12 en el14 el15 fw50 f550 Batteries   Convenient Access Design   Compact and,1,484.03,Shipment,MUMBAI,Shipment,484.03,0.0,1,False,
2025-08-01,BOM7-1092,ACCHARGERONEX4_3_AMG,B0DWLH6MJ3,Yantralay x amagisn 3 Slot Battery Charger Compatible for Insta360 X4 Camera  Charging Dock for X4 Accessories,1,-1454.03,Refund,BENGALURU,Refund,-1454.03,0.0,0,False,
2025-08-03,PNQ3-426,DA35,B0F9FM9XHJ,Yantralay Professional 360  Rotating Metal Tripod Ball Head   Quick Release Plate with Bubble Level   8kg Load Capacity   1 4  Screw for DSLR  Camera,1,1890.53,Shipment,Pune,Shipment,1890.53,0.0,1,False,
2025-08-03,BOM5-1031,LGONEX4,B0F7RT4HGJ,yantralay 2Pcs Lens Guard for Insta 360 X4   Scratch Resistant Protective Lens Cover   High Transparency Optical Coated Cap   Insta 360 X4 Camera Acce,1,775.03,Shipment,Hyderabad,Shipment,775.03,0.0,1,False,
2025-08-04,NAN,GP49,B0D456N4QM,nan,1,0.0,Cancel,GHAZIABAD,Cancel,0.0,0.0,0,False,
2025-08-03,BOM7-1109,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,1907.02,Shipment,Sambalpur,Shipment,1907.02,0.0,1,False,
2025-08-03,BOM5-1032,LGONEX4,B0F7RT4HGJ,yantralay 2Pcs Lens Guard for Insta 360 X4   Scratch Resistant Protective Lens Cover   High Transparency Optical Coated Cap   Insta 360 X4 Camera Acce,1,775.03,Shipment,Nashik,Shipment,775.03,0.0,1,False,
2025-08-04,BOM5-1038,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,PUNE,Shipment,2375.53,0.0,1,False,
2025-08-03,BOM7-1111,LGONEX4_PREMIUM,B0DZ13Z8RF,yantralay Lens Protector for Insta360 X4  Removable Optical Glass Lens   Anti Scratch  Insta 360 X4 Accessories,1,2521.03,Shipment,Mysuru,Shipment,2521.03,0.0,1,False,
2025-08-03,BOM7-1112,GP10_DJIFLIP_NYLON_STARTRC,B0F839FBX3,yantralay x Start rc Nylon Carrying Case for DJ I Flip Drone   Lightweight Travel Bag for RC2 RC N3 Controller  Propeller Guard   2 Extra Batteries,1,1842.03,Shipment,THANDYA INDUSTRIAL ESTATE,Shipment,1842.03,0.0,1,False,
2025-08-03,BOM7-1116,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,BENGALURU,Shipment,798.31,0.0,1,False,
2025-08-04,PNQ3-427,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,BANGALORE,Shipment,920.53,0.0,1,False,
2025-08-03,IN-165,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame  Charger  Lens Guard  Screen Guard  Lens Cap  Silicone Cover  X5 Aluminium Frame,1,3719.07,Shipment,Edappally,Shipment,3719.07,0.0,1,False,
2025-08-03,IN-165,ACCHARGERONEX5_3_AMG,B0FKYRJB8C,Yantralay Charging Case for Insta 360 X5   3 Battery Charger Hub with Intelligent Fast Charging  Automatic Pop Up Lid  Simultaneous Charging Station f,1,1394.07,Shipment,Edappally,Shipment,1394.07,0.0,1,False,
2025-08-03,IN-164,GP2KIT,B0F9WK57XQ,yantralay Phone Chest Mount Strap Harness for iPhone 16  Samsung  Xiaomi  Go Pro Hero 13 12 11 10 9 8 7  Action Cameras   DJ I Os mo   Mobile Holder B,1,532.53,Shipment,NAVI MUMBAI,Shipment,532.53,0.0,1,False,
2025-08-04,BOM7-1120,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,CHANDIGARH,Shipment,833.23,0.0,1,False,
2025-08-04,BOM5-1037,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,GHAZIABAD,Shipment,920.53,0.0,1,False,
2025-08-04,BOM5-1036,GP43_ONEX4_STARTRC,B0DDXWLJ3D,yantralay Carry Pouch Bag Compatible with Insta 360 ONE X4 Camera Accessories,1,969.03,Shipment,BHARUCH,Shipment,969.03,0.0,1,False,
2025-08-03,BOM7-1117,CADEN_W9N,B09C89HZH5,CADeN Camera Backpack  Camera Bag Large DSLR SLR Mirrorless Waterproof with 15 6 Laptop Compartment   Tripod Holder  Compatible for Canon Nikon Sony D,1,5414.05,Shipment,ERNAKULAM,Shipment,5414.05,0.0,1,False,
2025-08-03,BOM7-1113,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,KOZHIKODE,Shipment,2375.53,0.0,1,False,
2025-08-03,BOM7-1110,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,Jaipur,Shipment,2375.53,0.0,1,False,
2025-08-04,BOM7-1126,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,MUMBAI,Shipment,798.31,0.0,1,False,
2025-08-04,BOM7-1123,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,MUMBAI,Shipment,798.31,0.0,1,False,
2025-08-04,BOM7-1119,LED_T2,B0F2GKLDXR,Yantralay Slab Key Light for Video Shooting   Content Creation   Adjustable Photography Fill Light   5 Color Temperatures  3200K 5600K    1455 Lumens,1,1842.03,Shipment,MUMBAI,Shipment,1842.03,0.0,1,False,
2025-08-04,BOM7-1128,CADEN_W9N,B09C89HZH5,CADeN Camera Backpack  Camera Bag Large DSLR SLR Mirrorless Waterproof with 15 6 Laptop Compartment   Tripod Holder  Compatible for Canon Nikon Sony D,1,5699.0,Shipment,NEW DELHI,Shipment,5699.0,0.0,1,False,
2025-08-04,BOM7-1118,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,MUMBAI,Shipment,2375.53,0.0,1,False,
2025-08-04,BOM7-1122,GP10_ONEX3_STARTRCNK,B0BFWD7MT9,Tomat Carry Case for Insta360 X3  Portable PU Storage Protective Bag Travel Case for Accessories with Large Capacity,1,1745.03,Shipment,MUMBAI,Shipment,1745.03,0.0,1,False,
2025-08-04,BOM7-1131,SGONEX4-2_LGONEX4,B0F8VRR8JY,yantralay Insta 360 X4 Lens Guard   Screen Protector Combo Kit   Lens Covers   Anti Scratch  Tempered Glass Screen   Insta 360 X4 Accessories,1,1260.03,Shipment,PUNE,Shipment,1260.03,0.0,1,False,
2025-08-03,BOM5-1034,ACCHARGERGP13_CD_AMG,B0DZVVQPKD,Yantralay 3 Channel Fast Charging Box Battery Charger for GoPro Hero 13 Black   Compatible with Original GoPro Hero 13 Batteries  Portable GoPro Hero,1,2181.53,Shipment,LUCKNOW,Shipment,2181.53,0.0,1,False,
2025-08-04,BOM7-1125,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,MUMBAI,Shipment,833.23,0.0,1,False,
2025-08-04,PNQ3-428,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,Pimpri Chinchwad,Shipment,920.53,0.0,1,False,
2025-08-04,BOM7-1121,GP10_DJIFLIP_NYLON_STARTRC,B0F839FBX3,yantralay x Start rc Nylon Carrying Case for DJ I Flip Drone   Lightweight Travel Bag for RC2 RC N3 Controller  Propeller Guard   2 Extra Batteries,1,1842.03,Shipment,AURANGABAD,Shipment,1842.03,0.0,1,False,
2025-08-04,BOM5-1039,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,MUMBAI,Shipment,833.23,0.0,1,False,
2025-08-03,BOM5-1033,S13,B07MG832T8,yantralay Universal 360  Rotating Vertical Mobile Tripod Monopod Mount for Smartphones up to 4 1  Width   Compatible with Samsung  iPhone  Xiaomi  On,1,281.53,Shipment,AURANGABAD,Shipment,281.53,0.0,1,False,
2025-08-04,BOM7-1127,GP10_DJIFLIP_STARTRC,B0F83B4HX3,yantralay x Start rc Pu Material Carrying Case for DJ I Flip Fly More Combo   Waterproof Travel Bag for RC2 RC N3 Remote  Batteries  Charging Hub  65W,1,1842.03,Shipment,MUMBAI,Shipment,1842.03,0.0,1,False,
2025-08-04,BOM5-1040,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,610.13,Shipment,NAVI MUMBAI,Shipment,610.13,0.0,1,False,
2025-08-04,BOM5-1035,IN1_AL,B0D4536M61,yantralay 4 in 1 Motorcycle Mount Bundle with Unicorn Helmet Extension Arm Adhesive Kit Compatible for Insta360 One X5 X4 X3 X2  ONE R RS  Hero 13 12,1,2084.53,Shipment,ALIGARH,Shipment,2084.53,0.0,1,False,
2025-08-05,IN-167,GP2KIT,B0F9WK57XQ,yantralay Phone Chest Mount Strap Harness for iPhone 16  Samsung  Xiaomi  Go Pro Hero 13 12 11 10 9 8 7  Action Cameras   DJ I Os mo   Mobile Holder B,1,532.53,Shipment,Kolkata,Shipment,532.53,0.0,1,False,
2025-08-04,IN-166,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame  Charger  Lens Guard  Screen Guard  Lens Cap  Silicone Cover  X5 Aluminium Frame,1,3879.03,Shipment,BENGALURU,Shipment,3879.03,0.0,1,False,
2025-08-04,PNQ3-429,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,PUNE,Shipment,833.23,0.0,1,False,
2025-08-05,PNQ3-431,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,PUNE,Shipment,833.23,0.0,1,False,
2025-08-04,BOM7-1124,ACFRAMEOP3_PL_VRIG,B0DDQ7BWNC,yantralay Phone Holder for DJI Osmo Pocket 3  Vlogging Camera Expansion Bracket  Adjustable Adapter Frame  Live Streaming Accessories,1,1260.03,Shipment,CHENNAI,Shipment,1260.03,0.0,1,False,
2025-08-05,BOM7-1139,PS5_CC1_BLACK,B0BRJM4R9Q,yantralay PS 5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Statio n Accessories   Travel Bag   Black,1,2375.53,Shipment,VASCO DA GAMA,Shipment,2375.53,0.0,1,False,
2025-08-05,PNQ3-430,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,610.13,Shipment,PUNE,Shipment,610.13,0.0,1,False,
2025-08-05,PNQ3-432,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,PUNE,Shipment,833.23,0.0,1,False,
2025-08-05,BOM5-1042,LGONEX4,B0F7RT4HGJ,yantralay 2Pcs Lens Guard for Insta 360 X4   Scratch Resistant Protective Lens Cover   High Transparency Optical Coated Cap   Insta 360 X4 Camera Acce,1,775.03,Shipment,BENGALURU,Shipment,775.03,0.0,1,False,
2025-08-04,BOM7-1130,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,JAMNAGAR,Shipment,833.23,0.0,1,False,
2025-08-05,BOM7-1135,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,BENGALURU,Shipment,1012.68,0.0,1,False,
2025-08-05,BOM5-1043,GP10KIT_H9_GP17,B0FC2Z4XM3,yantralay Complete Go Pro Hero 12 11 10 9 Accessory Bundle   Waterproof Housing Case  Silicone Protector  Filter   Lens Kit  Tempered Glass Screen Pro,1,2133.03,Shipment,MUMBAI,Shipment,2133.03,0.0,1,False,
2025-08-04,BOM7-1129,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,2375.53,Shipment,AHMEDABAD,Shipment,2375.53,0.0,1,False,
2025-08-06,BOM5-1047,PS2_RED,B0BL1HF4NJ,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible For PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,484.03,Shipment,SURAT,Shipment,484.03,0.0,1,False,
2025-08-06,BOM5-1046,ACFRAMEGP13_AL,B0F93ZW44W,Yantralay Premium Aluminum Protective Case for Go Pro Hero13 12 11 10 9 Tough Aluminum Cage Maximum Protection with Minimal Weight Accessory,1,2666.53,Shipment,NEW DELHI,Shipment,2666.53,0.0,1,False,
2025-08-06,BOM5-1045,GP47-L_TLSNK,B0BBVGXFZ2,Camera Bike Mount Motorcycle Handlebar Clamp Holder for GoPro Insta360 Accessories  TELESIN 360    Rotating Bicycle Cycling Attachment Accessory for,1,1703.32,Shipment,BENGALURU,Shipment,1703.32,0.0,1,False,
2025-08-06,BOM7-1143,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,NEW DELHI,Shipment,833.23,0.0,1,False,
2025-08-05,BOM7-1133,CWATCUN_D126N,B0DHK914DZ,Cwatcun Camera Backpack  DSLR SLR Backpacks Camera Bag with 13 laptop sleeve compartment and Tripod Holder for Photographers  Vintage Canvas  leather,1,5999.0,Shipment,BEAS,Shipment,5999.0,0.0,1,False,
2025-08-06,IN-169,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame  Charger  Lens Guard  Screen Guard  Lens Cap  Silicone Cover  X5 Aluminium Frame,1,3879.03,Shipment,HYDERABAD,Shipment,3879.03,0.0,1,False,
2025-08-05,IN-168,GP2KIT,B0F9WK57XQ,yantralay Phone Chest Mount Strap Harness for iPhone 16  Samsung  Xiaomi  Go Pro Hero 13 12 11 10 9 8 7  Action Cameras   DJ I Os mo   Mobile Holder B,1,532.53,Shipment,PUNE,Shipment,532.53,0.0,1,False,
2025-08-01,BOM7-1094,LED_T2,B0F2GKLDXR,Yantralay Slab Key Light for Video Shooting   Content Creation   Adjustable Photography Fill Light   5 Color Temperatures  3200K 5600K    1455 Lumens,1,-1842.03,Refund,THANE,Refund,-1842.03,0.0,0,False,
2025-08-05,BOM7-1140,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,KALKA,Shipment,833.23,0.0,1,False,
2025-08-05,BOM7-1132,GP10_DJIFLIP_STARTRC,B0F83B4HX3,yantralay x Start rc Pu Material Carrying Case for DJ I Flip Fly More Combo   Waterproof Travel Bag for RC2 RC N3 Remote  Batteries  Charging Hub  65W,1,1842.03,Shipment,BENGALURU,Shipment,1842.03,0.0,1,False,
2025-08-04,PNQ3-428,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,-920.53,Refund,Pimpri Chinchwad,Refund,-920.53,0.0,0,False,
2025-08-04,BOM7-1123,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,-798.31,Refund,MUMBAI,Refund,-798.31,0.0,0,False,
2025-08-03,PNQ3-425,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,-920.53,Refund,Pimpri Chinchwad,Refund,-920.53,0.0,0,False,
2025-08-05,BOM7-1134,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,2375.53,Shipment,CHENNAI,Shipment,2375.53,0.0,1,False,
2025-08-06,BOM7-1144,PS5_CC1_GREY,B0BRJMPHKL,yantralay PS5 Carrying Case Bag for PS5 Console Gamepad  Controller  Headset  VR Play Station Accessories   Travel Bag   Grey,1,2375.53,Shipment,GURUGRAM,Shipment,2375.53,0.0,1,False,
2025-08-06,BOM5-1048,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,MUMBAI,Shipment,833.23,0.0,1,False,
2025-08-06,PNQ3-434,DA31,B0CGDMJ882,Yantralay DSLR Battery Pouch   Portable Waterproof Bag for lp e6 e8 e10 e12 en el14 el15 fw50 f550 Batteries   Convenient Access Design   Compact and,1,484.03,Shipment,PUNE,Shipment,484.03,0.0,1,False,
2025-08-06,PNQ3-435,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,PUNE,Shipment,833.23,0.0,1,False,
